Facility,FltDate,FltNo,Fl Inv,Class,Ite Group,Ite code,Ite Desc,AlBillCode,AlBillDesc,BillCatg,Unit,Pax,Qty,UnitPrice,TotalAmount
BGI3,7/1/2025,188,SI011754,J,VS,JPAX02,23237-PER PASSENGER CHARGE,23237,OVERHEAD - W PAX OVERHEAD - PER PAX,SER,EA,48,47,16.939,796.13
BGI3,7/1/2025,188,SI011754,Y,VS,1YAV01,SP124700- AVML [Y/C],SP124700,AVML,FOO,EA,185,3,15.115,45.35
BGI3,7/1/2025,188,SI011754,Y,VS,1YBA02,BABY MEAL - CATERER OWNED,SP124710,BBML,STO,EA,185,1,15.93,15.93
BGI3,7/1/2025,188,SI011754,Y,VS,1YCH04,SP124709- CHML [Y/C],SP124709,CHML,FOO,EA,185,2,14.622,29.24
BGI3,7/1/2025,188,SI011754,Y,VS,1YGF01,SP124706 - GFML [Y/C],SP124706,GFML,FOO,EA,185,2,22.504,45.01
BGI3,7/1/2025,188,SI011754,Y,VS,1YVG01,SP124699- VGML [Y/C],SP124699,VGML,FOO,EA,185,2,14.694,29.39
BGI3,7/1/2025,188,SI011754,Y,VS,1YVL01,SP124698- VLML [Y/C],SP124698,VLML,FOO,EA,185,3,12.154,36.46
BGI3,7/1/2025,188,SI011754,Y,VS,3YDS01,3354- ORANGE JUICE-1LT,3354,BEVERAGES - ORANGE JUICE - 1 LT,STO,EA,185,29,2.124,61.6
BGI3,7/1/2025,188,SI011754,Y,VS,3YDS02,3335-TOMATO JUICE 1LT,3335,BEVERAGES - TOMATO JUICE - 1 LT,STO,EA,185,1,4.057,4.06
BGI3,7/1/2025,188,SI011754,Y,VS,3YDS03,3376-CRANBERRY JUICE,3376,BEVERAGES - CRANBERRY JUICE - 1 LT,STO,EA,185,2,5.101,10.2
BGI3,7/1/2025,188,SI011754,Y,VS,3YDS04,3353-APPLE JUICE 1LTR,3353,BEVERAGES - APPLE JUICE - 1 LT,STO,EA,185,17,2.124,36.11
BGI3,7/1/2025,188,SI011754,Y,VS,3YDS06,3476-MINERAL WATER 1.5LT,3476,BEVERAGES - MINERAL WATER STILL - 1 LT,STO,EA,185,48,2.36,113.28
BGI3,7/1/2025,188,SI011754,Y,VS,3YDS07,33169-SPARKLING WATER 1LT,33169,BEVERAGES - MINERAL WATER SPARK - 1 LT,STO,EA,185,14,3.274,45.84
BGI3,7/1/2025,188,SI011754,Y,VS,3YDS11,213774-PLASTIC BAG,213774,EQUIPMENT - BAG- PLASTIC BAG,EQU,EA,185,1,0.368,0.37
